ColumnaX,ColumnaZ,ColumnaY
1.914,28.211,2622
1.922,28.433,2623
1.918,28.324,2624
1.924,28.499,2625
1.925,28.531,2626
1.938,28.932,2627
1.926,28.574,2628
1.939,28.963,2629
1.932,28.747,2630
1.927,28.590,2631
1.914,28.222,2632
1.929,28.656,2633
1.926,28.550,2634
1.924,28.515,2635
1.921,28.406,2636
1.914,28.211,2637
1.923,28.484,2638
1.918,28.339,2639
1.919,28.363,2640
1.922,28.453,2641
1.916,28.254,2642
1.913,28.172,2643
1.920,28.371,2644
1.921,28.413,2645
1.920,28.374,2646
1.919,28.363,2647
1.916,28.265,2648
1.920,28.390,2649
1.919,28.347,2650
1.919,28.343,2651
1.924,28.500,2652
1.919,28.367,2653
1.931,28.703,2654
1.922,28.437,2655
1.925,28.546,2656
1.925,28.531,2657
1.930,28.684,2658
1.937,28.892,2659
1.929,28.648,2660
1.931,28.707,2661
1.931,28.711,2662
1.928,28.609,2663
1.924,28.499,2664
1.935,28.841,2665
1.924,28.496,2666
1.924,28.511,2667
1.921,28.425,2668
1.923,28.468,2669
1.923,28.472,2670
1.923,28.464,2671
1.916,28.281,2672
1.919,28.351,2673
1.920,28.371,2674
1.912,28.152,2675
1.919,28.351,2676
1.916,28.277,2677
1.911,28.121,2678
1.905,27.931,2679
1.911,28.117,2680
1.918,28.328,2681
1.912,28.156,2682
1.915,28.230,2683
1.913,28.183,2684
1.901,27.815,2685
1.902,27.846,2686
1.904,27.912,2687
1.903,27.892,2688
1.908,28.020,2689
1.904,27.908,2690
1.905,27.943,2691
1.901,27.834,2692
1.909,28.055,2693
1.905,27.954,2694
1.916,28.269,2695
1.904,27.900,2696
1.909,28.055,2697
1.908,28.032,2698
1.906,27.977,2699
1.900,27.803,2700
1.904,27.923,2701
1.901,27.823,2702
1.898,27.734,2703
1.908,28.024,2704
1.913,28.191,2705
1.911,28.121,2706
1.911,28.117,2707
1.908,28.024,2708
1.908,28.043,2709
1.903,27.892,2710
1.916,28.277,2711
1.911,28.113,2712
1.906,27.970,2713
1.903,27.888,2714
1.910,28.098,2715
1.904,27.919,2716
1.909,28.055,2717
1.902,27.854,2718
1.906,27.977,2719
1.903,27.892,2720
1.909,28.063,2721
1.911,28.117,2722
1.903,27.892,2723
1.909,28.067,2724
1.910,28.082,2725
1.908,28.036,2726
1.908,28.020,2727
1.906,27.981,2728
1.896,27.684,2729
1.904,27.923,2730
1.904,27.912,2731
1.901,27.838,2732
1.907,28.012,2733
1.895,27.664,2734
1.908,28.036,2735
1.906,27.981,2736
1.902,27.850,2737
1.913,28.179,2738
1.900,27.803,2739
1.897,27.722,2740
1.888,27.449,2741
1.896,27.672,2742
1.888,27.453,2743
1.890,27.495,2744
1.883,27.311,2745
1.898,27.730,2746
1.897,27.695,2747
1.891,27.545,2748
1.889,27.483,2749
1.894,27.633,2750
1.893,27.603,2751
1.885,27.364,2752
1.883,27.299,2753
1.889,27.480,2754
1.894,27.626,2755
1.885,27.360,2756
1.894,27.633,2757
1.891,27.529,2758
1.890,27.499,2759
1.896,27.672,2760
1.895,27.649,2761
1.899,27.765,2762
1.888,27.456,2763
1.884,27.334,2764
1.884,27.318,2765
1.883,27.315,2766
1.885,27.361,2767
1.888,27.437,2768
1.898,27.730,2769
1.889,27.483,2770
1.875,27.081,2771
1.883,27.295,2772
1.891,27.526,2773
1.881,27.257,2774
1.883,27.307,2775
1.873,27.009,2776
1.881,27.257,2777
1.881,27.246,2778
1.888,27.453,2779
1.884,27.345,2780
1.890,27.499,2781
1.883,27.292,2782
1.881,27.249,2783
1.870,26.921,2784
1.878,27.165,2785
1.885,27.372,2786
1.883,27.307,2787
1.883,27.288,2788
1.886,27.403,2789
1.888,27.460,2790
1.884,27.341,2791
1.882,27.284,2792
1.892,27.568,2793
1.884,27.318,2794
1.884,27.322,2795
1.877,27.142,2796
1.882,27.269,2797
1.888,27.445,2798
1.880,27.204,2799
1.880,27.223,2800
1.882,27.280,2801
1.882,27.261,2802
1.885,27.372,2803
1.881,27.257,2804
1.871,26.963,2805
1.880,27.207,2806
1.873,27.005,2807
1.876,27.093,2808
1.873,27.016,2809
1.876,27.085,2810
1.879,27.196,2811
1.883,27.307,2812
1.879,27.196,2813
1.885,27.353,2814
1.873,27.009,2815
1.882,27.265,2816
1.889,27.480,2817
1.883,27.311,2818
1.883,27.307,2819
1.874,27.028,2820
1.876,27.097,2821
1.880,27.204,2822
1.878,27.169,2823
1.876,27.104,2824
1.885,27.368,2825
1.891,27.526,2826
1.886,27.391,2827
1.885,27.357,2828
1.881,27.234,2829
1.890,27.506,2830
1.888,27.441,2831
1.888,27.437,2832
1.877,27.119,2833
1.877,27.131,2834
1.889,27.479,2835
1.892,27.568,2836
1.882,27.272,2837
1.887,27.414,2838
1.889,27.464,2839
1.890,27.495,2840
1.888,27.456,2841
1.890,27.491,2842
1.891,27.529,2843
1.891,27.537,2844
1.885,27.364,2845
1.881,27.249,2846
1.883,27.295,2847
1.890,27.514,2848
1.893,27.606,2849
1.887,27.407,2850
1.890,27.506,2851
1.896,27.691,2852
1.891,27.522,2853
1.886,27.403,2854
1.887,27.430,2855
1.895,27.645,2856
1.887,27.422,2857
1.884,27.337,2858
1.881,27.234,2859
1.896,27.672,2860
1.890,27.518,2861
1.895,27.653,2862
1.890,27.514,2863
1.884,27.334,2864
1.892,27.553,2865
1.890,27.503,2866
1.889,27.487,2867
1.899,27.757,2868
1.896,27.680,2869
1.895,27.657,2870
1.898,27.753,2871
1.903,27.892,2872
1.902,27.865,2873
1.899,27.765,2874
1.902,27.865,2875
1.902,27.861,2876
1.901,27.830,2877
1.897,27.695,2878
1.901,27.815,2879
1.905,27.931,2880
1.912,28.164,2881
1.900,27.799,2882
1.906,27.962,2883
1.904,27.923,2884
1.895,27.657,2885
1.897,27.695,2886
1.902,27.865,2887
1.900,27.807,2888
1.894,27.614,2889
1.904,27.923,2890
1.896,27.672,2891
1.904,27.904,2892
1.895,27.649,2893
1.901,27.838,2894
1.904,27.912,2895
1.895,27.653,2896
1.903,27.888,2897
1.896,27.672,2898
1.900,27.807,2899
1.900,27.788,2900
1.903,27.888,2901
1.897,27.722,2902
1.899,27.757,2903
1.893,27.599,2904
1.896,27.684,2905
1.886,27.403,2906
1.907,28.009,2907
1.897,27.718,2908
1.896,27.676,2909
1.897,27.695,2910
1.893,27.580,2911
1.895,27.664,2912
1.904,27.908,2913
1.898,27.749,2914
1.900,27.788,2915
1.892,27.556,2916
1.897,27.703,2917
1.895,27.641,2918
1.896,27.684,2919
1.898,27.726,2920
1.897,27.703,2921
1.893,27.595,2922
1.896,27.687,2923
1.892,27.564,2924
1.892,27.560,2925
1.899,27.757,2926
1.882,27.280,2927
1.891,27.529,2928
1.895,27.657,2929
1.893,27.599,2930
1.889,27.476,2931
1.886,27.399,2932
1.889,27.487,2933
1.891,27.533,2934
1.882,27.276,2935
1.892,27.560,2936
1.892,27.568,2937
1.887,27.422,2938
1.895,27.645,2939
1.886,27.387,2940
1.894,27.610,2941
1.889,27.472,2942
1.895,27.637,2943
1.888,27.445,2944
1.889,27.483,2945
1.895,27.660,2946
1.894,27.626,2947
1.877,27.116,2948
1.888,27.441,2949
1.889,27.476,2950
1.900,27.807,2951
1.894,27.633,2952
1.892,27.572,2953
1.885,27.357,2954
1.885,27.353,2955
1.895,27.641,2956
1.894,27.622,2957
1.884,27.345,2958
1.886,27.403,2959
1.879,27.181,2960
1.882,27.276,2961
1.900,27.803,2962
1.890,27.499,2963
1.890,27.510,2964
1.887,27.418,2965
1.891,27.541,2966
1.902,27.842,2967
1.904,27.908,2968
1.898,27.749,2969
1.886,27.387,2970
1.888,27.460,2971
1.889,27.480,2972
1.882,27.272,2973
1.882,27.269,2974
1.878,27.158,2975
1.874,27.036,2976
1.879,27.177,2977
1.882,27.265,2978
1.879,27.181,2979
1.882,27.284,2980
1.875,27.081,2981
1.879,27.200,2982
1.870,26.917,2983
1.878,27.150,2984
1.877,27.131,2985
1.878,27.150,2986
1.869,26.898,2987
1.884,27.318,2988
1.872,26.994,2989
1.874,27.047,2990
1.876,27.104,2991
1.872,26.990,2992
1.870,26.937,2993
1.861,26.678,2994
1.875,27.077,2995
1.868,26.879,2996
1.875,27.074,2997
1.866,26.800,2998
1.867,26.838,2999
1.868,26.872,3000
1.873,27.001,3001
1.877,27.119,3002
1.876,27.108,3003
1.867,26.826,3004
1.869,26.891,3005
1.881,27.253,3006
1.871,26.944,3007
1.873,27.005,3008
1.871,26.948,3009
1.872,26.978,3010
1.872,26.994,3011
1.873,27.009,3012
1.876,27.108,3013
1.887,27.430,3014
1.876,27.085,3015
1.876,27.097,3016
1.869,26.883,3017
1.876,27.093,3018
1.881,27.238,3019
1.875,27.070,3020
1.886,27.383,3021
1.878,27.150,3022
1.881,27.257,3023
1.879,27.188,3024
1.880,27.207,3025
1.887,27.426,3026
1.880,27.215,3027
1.874,27.051,3028
1.874,27.039,3029
1.867,26.853,3030
1.869,26.895,3031
1.884,27.345,3032
1.888,27.445,3033
1.883,27.295,3034
1.875,27.062,3035
1.879,27.184,3036
1.881,27.249,3037
1.884,27.341,3038
1.881,27.238,3039
1.869,26.910,3040
1.878,27.150,3041
1.879,27.173,3042
1.874,27.051,3043
1.876,27.108,3044
1.883,27.307,3045
1.869,26.906,3046
1.877,27.131,3047
1.880,27.215,3048
1.876,27.104,3049
1.875,27.062,3050
1.868,26.860,3051
1.856,26.523,3052
1.861,26.667,3053
1.856,26.516,3054
1.859,26.603,3055
1.866,26.811,3056
1.862,26.697,3057
1.863,26.735,3058
1.864,26.758,3059
1.875,27.062,3060
1.862,26.690,3061
1.869,26.906,3062
1.867,26.826,3063
1.857,26.546,3064
1.865,26.796,3065
1.865,26.777,3066
1.856,26.535,3067
1.855,26.497,3068
1.852,26.410,3069
1.865,26.796,3070
1.865,26.781,3071
1.863,26.720,3072
1.869,26.887,3073
1.867,26.838,3074
1.876,27.097,3075
1.869,26.906,3076
1.865,26.785,3077
1.864,26.754,3078
1.863,26.731,3079
1.858,26.591,3080
1.869,26.902,3081
1.865,26.769,3082
1.870,26.929,3083
1.861,26.671,3084
1.868,26.872,3085
1.871,26.952,3086
1.865,26.796,3087
1.866,26.807,3088
1.870,26.933,3089
1.861,26.663,3090
1.863,26.735,3091
1.860,26.637,3092
1.869,26.883,3093
1.864,26.762,3094
1.873,27.020,3095
1.861,26.675,3096
1.870,26.925,3097
1.865,26.773,3098
1.869,26.887,3099
1.869,26.891,3100
1.863,26.735,3101
1.858,26.588,3102
1.866,26.807,3103
1.867,26.845,3104
1.862,26.705,3105
1.869,26.898,3106
1.871,26.959,3107
1.868,26.879,3108
1.860,26.625,3109
1.872,26.990,3110
1.862,26.682,3111
1.870,26.929,3112
1.867,26.841,3113
1.857,26.546,3114
1.866,26.800,3115
1.867,26.826,3116
1.867,26.841,3117
1.872,26.986,3118
1.855,26.482,3119
1.861,26.667,3120
1.855,26.489,3121
1.854,26.467,3122
1.859,26.606,3123
1.861,26.671,3124
1.854,26.478,3125
1.862,26.697,3126
1.861,26.667,3127
1.858,26.588,3128
1.858,26.591,3129
1.845,26.211,3130
1.852,26.422,3131
1.857,26.557,3132
1.847,26.275,3133
1.856,26.520,3134
1.842,26.132,3135
1.838,26.020,3136
1.843,26.155,3137
1.851,26.384,3138
1.847,26.279,3139
1.855,26.482,3140
1.851,26.384,3141
1.849,26.312,3142
1.852,26.403,3143
1.852,26.399,3144
1.850,26.357,3145
1.853,26.437,3146
1.857,26.542,3147
1.852,26.414,3148
1.856,26.516,3149
1.855,26.501,3150
1.858,26.584,3151
1.862,26.686,3152
1.862,26.697,3153
1.854,26.463,3154
1.864,26.758,3155
1.863,26.728,3156
1.862,26.709,3157
1.857,26.557,3158
1.858,26.591,3159
1.861,26.675,3160
1.855,26.497,3161
1.860,26.641,3162
1.859,26.618,3163
1.854,26.474,3164
1.852,26.399,3165
1.852,26.399,3166
1.855,26.501,3167
1.860,26.641,3168
1.848,26.290,3169
1.858,26.584,3170
1.860,26.644,3171
1.853,26.440,3172
1.851,26.384,3173
1.845,26.211,3174
1.852,26.422,3175
1.850,26.350,3176
1.851,26.395,3177
1.850,26.342,3178
1.851,26.391,3179
1.845,26.211,3180
1.848,26.301,3181
1.839,26.050,3182
1.855,26.497,3183
1.849,26.316,3184
1.853,26.452,3185
1.860,26.652,3186
1.847,26.267,3187
1.847,26.256,3188
1.847,26.271,3189
1.849,26.331,3190
1.845,26.218,3191
1.849,26.327,3192
1.839,26.046,3193
1.846,26.248,3194
1.839,26.027,3195
1.844,26.196,3196
1.847,26.271,3197
1.849,26.324,3198
1.846,26.237,3199
1.851,26.380,3200
1.839,26.039,3201
1.836,25.953,3202
1.848,26.290,3203
1.843,26.158,3204
1.841,26.087,3205
1.844,26.192,3206
1.831,25.811,3207
1.849,26.316,3208
1.830,25.800,3209
1.838,26.016,3210
1.834,25.912,3211
1.838,26.009,3212
1.844,26.170,3213
1.839,26.027,3214
1.835,25.941,3215
1.839,26.027,3216
1.837,25.997,3217
1.835,25.930,3218
1.838,26.012,3219
1.833,25.859,3220
1.835,25.934,3221
1.845,26.203,3222
1.833,25.867,3223
1.833,25.867,3224
1.836,25.953,3225
1.832,25.844,3226
1.832,25.852,3227
1.831,25.822,3228
1.833,25.867,3229
1.831,25.822,3230
1.833,25.878,3231
1.826,25.677,3232
1.833,25.870,3233
1.833,25.882,3234
1.822,25.562,3235
1.825,25.636,3236
1.830,25.789,3237
1.823,25.592,3238
1.828,25.725,3239
1.828,25.718,3240
1.830,25.781,3241
1.826,25.662,3242
1.836,25.960,3243
1.834,25.889,3244
1.835,25.926,3245
1.832,25.852,3246
1.826,25.681,3247
1.834,25.893,3248
1.832,25.852,3249
1.835,25.941,3250
1.830,25.792,3251
1.840,26.069,3252
1.823,25.599,3253
1.835,25.923,3254
1.826,25.673,3255
1.831,25.803,3256
1.836,25.949,3257
1.830,25.792,3258
1.836,25.960,3259
1.833,25.878,3260
1.836,25.953,3261
1.828,25.722,3262
1.836,25.953,3263
1.843,26.147,3264
1.834,25.900,3265
1.829,25.762,3266
1.831,25.807,3267
1.834,25.889,3268
1.833,25.867,3269
1.839,26.035,3270
1.834,25.889,3271
1.836,25.968,3272
1.838,26.005,3273
1.840,26.061,3274
1.840,26.076,3275
1.838,26.012,3276
1.844,26.185,3277
1.826,25.681,3278
1.830,25.788,3279
1.846,26.233,3280
1.846,26.226,3281
1.839,26.046,3282
1.839,26.035,3283
1.839,26.035,3284
1.840,26.068,3285
1.848,26.305,3286
1.844,26.192,3287
1.845,26.200,3288
1.855,26.497,3289
1.841,26.087,3290
1.846,26.230,3291
1.836,25.949,3292
1.845,26.203,3293
1.851,26.388,3294
1.847,26.271,3295
1.842,26.140,3296
1.841,26.087,3297
1.841,26.091,3298
1.848,26.305,3299
1.838,26.016,3300
1.834,25.889,3301
1.837,25.986,3302
1.835,25.915,3303
1.837,25.997,3304
1.835,25.934,3305
1.833,25.859,3306
1.833,25.878,3307
1.840,26.080,3308
1.829,25.770,3309
1.832,25.841,3310
1.828,25.722,3311
1.829,25.762,3312
1.824,25.625,3313
1.827,25.703,3314
1.831,25.815,3315
1.816,25.403,3316
1.819,25.477,3317
1.818,25.455,3318
1.819,25.477,3319
1.828,25.736,3320
1.824,25.614,3321
1.813,25.314,3322
1.819,25.488,3323
1.823,25.595,3324
1.818,25.440,3325
1.824,25.621,3326
1.819,25.480,3327
1.823,25.595,3328
1.819,25.488,3329
1.820,25.517,3330
1.817,25.429,3331
1.821,25.547,3332
1.811,25.244,3333
1.817,25.410,3334
1.822,25.555,3335
1.821,25.532,3336
1.819,25.469,3337
1.821,25.525,3338
1.822,25.569,3339
1.819,25.480,3340
1.814,25.347,3341
1.812,25.288,3342
1.819,25.488,3343
1.814,25.329,3344
1.810,25.233,3345
1.808,25.182,3346
1.811,25.248,3347
1.810,25.222,3348
1.812,25.285,3349
1.801,24.987,3350
1.820,25.510,3351
1.814,25.347,3352
1.812,25.285,3353
1.804,25.049,3354
1.795,24.822,3355
1.796,24.837,3356
1.802,24.994,3357
1.800,24.961,3358
1.801,24.987,3359
1.799,24.910,3360
1.801,24.969,3361
1.798,24.888,3362
1.797,24.866,3363
1.806,25.112,3364
1.806,25.126,3365
1.804,25.057,3366
1.804,25.068,3367
1.810,25.222,3368
1.807,25.141,3369
1.808,25.171,3370
1.805,25.090,3371
1.798,24.899,3372
1.800,24.950,3373
1.798,24.899,3374
1.808,25.171,3375
1.808,25.167,3376
1.802,25.009,3377
1.800,24.939,3378
1.806,25.104,3379
1.802,24.994,3380
1.808,25.159,3381
1.803,25.020,3382
1.807,25.137,3383
1.811,25.255,3384
1.804,25.057,3385
1.798,24.899,3386
1.804,25.060,3387
1.805,25.097,3388
1.805,25.082,3389
1.805,25.086,3390
1.800,24.943,3391
1.816,25.395,3392
1.810,25.215,3393
1.801,24.983,3394
1.807,25.134,3395
1.797,24.877,3396
1.809,25.196,3397
1.808,25.174,3398
1.804,25.068,3399
1.797,24.866,3400
1.804,25.053,3401
1.803,25.027,3402
1.799,24.932,3403
1.809,25.189,3404
1.803,25.031,3405
1.810,25.218,3406
1.805,25.075,3407
1.800,24.943,3408
1.798,24.881,3409
1.802,24.991,3410
1.804,25.071,3411
1.800,24.939,3412
1.799,24.910,3413
1.795,24.800,3414
1.801,24.972,3415
1.799,24.928,3416
1.799,24.917,3417
1.792,24.717,3418
1.790,24.669,3419
1.801,24.965,3420
1.801,24.987,3421
1.798,24.895,3422
1.790,24.658,3423
1.786,24.564,3424
1.796,24.844,3425
1.799,24.928,3426
1.794,24.782,3427
1.795,24.800,3428
1.797,24.863,3429
1.796,24.844,3430
1.796,24.830,3431
1.798,24.895,3432
1.794,24.771,3433
1.806,25.123,3434
1.796,24.837,3435
1.804,25.046,3436
1.800,24.947,3437
1.795,24.804,3438
1.791,24.691,3439
1.804,25.049,3440
1.801,24.969,3441
1.801,24.972,3442
1.804,25.068,3443
1.802,25.002,3444
1.800,24.961,3445
1.792,24.717,3446
1.798,24.881,3447
1.797,24.873,3448
1.798,24.881,3449
1.799,24.925,3450
1.784,24.495,3451
1.802,25.016,3452
1.801,24.980,3453
1.804,25.053,3454
1.798,24.884,3455
1.789,24.636,3456
1.795,24.811,3457
1.798,24.881,3458
1.798,24.892,3459
1.789,24.636,3460
1.793,24.764,3461
1.791,24.709,3462
1.797,24.877,3463
1.794,24.779,3464
1.793,24.746,3465
1.799,24.914,3466
1.792,24.738,3467
1.789,24.644,3468
1.794,24.786,3469
1.792,24.738,3470
1.798,24.892,3471
1.796,24.837,3472
1.796,24.848,3473
1.795,24.808,3474
1.792,24.717,3475
1.790,24.669,3476
1.788,24.604,3477
1.791,24.698,3478
1.786,24.567,3479
1.792,24.717,3480
1.793,24.760,3481
1.790,24.666,3482
1.781,24.422,3483
1.793,24.757,3484
1.795,24.822,3485
1.794,24.789,3486
1.779,24.379,3487
1.796,24.844,3488
1.788,24.622,3489
1.789,24.655,3490
1.786,24.553,3491
1.792,24.738,3492
1.792,24.735,3493
1.785,24.527,3494
1.793,24.749,3495
1.781,24.422,3496
1.783,24.480,3497
1.783,24.466,3498
1.784,24.495,3499
1.782,24.455,3500
1.786,24.556,3501
1.787,24.589,3502
1.780,24.386,3503
1.787,24.596,3504
1.787,24.596,3505
1.789,24.633,3506
1.785,24.542,3507
1.785,24.535,3508
1.788,24.604,3509
1.789,24.644,3510
1.779,24.379,3511
1.788,24.615,3512
1.788,24.615,3513
1.784,24.513,3514
1.783,24.473,3515
1.783,24.466,3516
1.782,24.455,3517
1.783,24.466,3518
1.788,24.629,3519
1.779,24.364,3520
1.775,24.259,3521
1.789,24.636,3522
1.779,24.371,3523
1.779,24.364,3524
1.784,24.520,3525
1.776,24.277,3526
1.788,24.622,3527
1.789,24.647,3528
1.781,24.415,3529
1.786,24.556,3530
1.779,24.364,3531
1.783,24.487,3532
1.779,24.379,3533
1.782,24.455,3534
1.776,24.288,3535
1.772,24.169,3536
1.775,24.270,3537
1.783,24.473,3538
1.771,24.162,3539
1.784,24.516,3540
1.779,24.361,3541
1.780,24.404,3542
1.772,24.184,3543
1.771,24.162,3544
1.770,24.126,3545
1.768,24.076,3546
1.770,24.119,3547
1.774,24.231,3548
1.770,24.115,3549
1.777,24.306,3550
1.773,24.194,3551
1.778,24.350,3552
1.770,24.137,3553
1.765,23.989,3554
1.769,24.097,3555
1.765,23.986,3556
1.765,23.997,3557
1.771,24.158,3558
1.769,24.090,3559
1.760,23.850,3560
1.762,23.896,3561
1.768,24.058,3562
1.762,23.907,3563
1.764,23.971,3564
1.759,23.817,3565
1.765,23.993,3566
1.766,24.004,3567
1.762,23.918,3568
1.763,23.946,3569
1.762,23.914,3570
1.770,24.112,3571
1.766,24.018,3572
1.766,24.022,3573
1.773,24.216,3574
1.762,23.910,3575
1.764,23.950,3576
1.770,24.137,3577
1.762,23.900,3578
1.756,23.746,3579
1.758,23.789,3580
1.763,23.936,3581
1.761,23.889,3582
1.761,23.871,3583
1.765,23.997,3584
1.767,24.043,3585
1.774,24.227,3586
1.764,23.964,3587
1.759,23.817,3588
1.762,23.896,3589
1.758,23.789,3590
1.754,23.696,3591
1.748,23.539,3592
1.759,23.824,3593
1.761,23.871,3594
1.748,23.518,3595
1.749,23.550,3596
1.742,23.376,3597
1.750,23.589,3598
1.752,23.625,3599
1.752,23.632,3600
1.751,23.614,3601
1.749,23.543,3602
1.749,23.564,3603
1.742,23.354,3604
1.740,23.316,3605
1.737,23.224,3606
1.745,23.440,3607
1.742,23.354,3608
1.738,23.262,3609
1.730,23.054,3610
1.731,23.061,3611
1.739,23.298,3612
1.733,23.135,3613
1.728,23.002,3614
1.735,23.167,3615
1.736,23.199,3616
1.736,23.202,3617
1.738,23.259,3618
1.739,23.294,3619
1.731,23.075,3620
1.727,22.966,3621
1.735,23.178,3622
1.732,23.100,3623
1.735,23.178,3624
1.724,22.893,3625
1.737,23.245,3626
1.737,23.227,3627
1.737,23.227,3628
1.730,23.044,3629
1.738,23.270,3630
1.743,23.390,3631
1.733,23.132,3632
1.730,23.047,3633
1.736,23.213,3634
1.741,23.330,3635
1.735,23.185,3636
1.729,23.009,3637
1.733,23.118,3638
1.730,23.047,3639
1.733,23.128,3640
1.725,22.924,3641
1.736,23.195,3642
1.727,22.966,3643
1.736,23.199,3644
1.736,23.213,3645
1.733,23.121,3646
1.747,23.500,3647
1.738,23.259,3648
1.732,23.111,3649
1.735,23.167,3650
1.727,22.973,3651
1.724,22.875,3652
1.726,22.942,3653
1.724,22.875,3654
1.724,22.875,3655
1.732,23.086,3656
1.733,23.128,3657
1.728,22.987,3658
1.728,23.005,3659
1.728,23.005,3660
1.732,23.107,3661
1.730,23.040,3662
1.736,23.202,3663
1.733,23.135,3664
1.744,23.411,3665
1.748,23.539,3666
1.732,23.097,3667
1.738,23.259,3668
1.737,23.224,3669
1.732,23.086,3670
1.736,23.202,3671
1.732,23.111,3672
1.728,23.002,3673
1.735,23.174,3674
1.738,23.248,3675
1.732,23.111,3676
1.731,23.082,3677
1.731,23.079,3678
1.735,23.171,3679
1.723,22.851,3680
1.719,22.756,3681
1.731,23.068,3682
1.723,22.858,3683
1.724,22.886,3684
1.727,22.977,3685
1.728,22.984,3686
1.722,22.826,3687
1.724,22.875,3688
1.725,22.903,3689
1.719,22.753,3690
1.721,22.816,3691
1.729,23.030,3692
1.723,22.865,3693
1.728,22.987,3694
1.733,23.132,3695
1.726,22.942,3696
1.723,22.872,3697
1.726,22.935,3698
1.722,22.826,3699
1.722,22.837,3700
1.729,23.009,3701
1.720,22.791,3702
1.719,22.756,3703
1.716,22.672,3704
1.720,22.791,3705
1.718,22.735,3706
1.719,22.742,3707
1.713,22.582,3708
1.719,22.753,3709
1.713,22.599,3710
1.718,22.739,3711
1.710,22.519,3712
1.700,22.241,3713
1.714,22.609,3714
1.713,22.606,3715
1.710,22.522,3716
1.709,22.484,3717
1.709,22.498,3718
1.713,22.592,3719
1.716,22.669,3720
1.707,22.442,3721
1.707,22.435,3722
1.708,22.470,3723
1.710,22.508,3724
1.699,22.217,3725
1.713,22.592,3726
1.711,22.543,3727
1.714,22.623,3728
1.702,22.318,3729
1.714,22.616,3730
1.699,22.217,3731
1.708,22.474,3732
1.710,22.515,3733
1.712,22.578,3734
1.701,22.286,3735
1.704,22.356,3736
1.707,22.432,3737
1.695,22.124,3738
1.696,22.148,3739
1.701,22.279,3740
1.697,22.183,3741
1.695,22.128,3742
1.699,22.214,3743
1.703,22.324,3744
1.701,22.283,3745
1.687,21.907,3746
1.689,21.966,3747
1.689,21.955,3748
1.691,22.028,3749
1.700,22.266,3750
1.689,21.969,3751
1.689,21.962,3752
1.697,22.183,3753
1.689,21.976,3754
1.693,22.059,3755
1.686,21.883,3756
1.685,21.859,3757
1.692,22.031,3758
1.701,22.279,3759
1.697,22.176,3760
1.685,21.859,3761
1.684,21.825,3762
1.685,21.873,3763
1.690,22.000,3764
1.688,21.942,3765
1.677,21.654,3766
1.686,21.894,3767
1.677,21.661,3768
1.681,21.750,3769
1.680,21.729,3770
1.677,21.664,3771
1.682,21.781,3772
1.680,21.722,3773
1.676,21.630,3774
1.677,21.644,3775
1.679,21.695,3776
1.671,21.491,3777
1.666,21.362,3778
1.670,21.481,3779
1.672,21.515,3780
1.676,21.634,3781
1.674,21.576,3782
1.678,21.681,3783
1.685,21.859,3784
1.676,21.620,3785
1.683,21.801,3786
1.672,21.525,3787
1.681,21.763,3788
1.676,21.617,3789
1.682,21.777,3790
1.682,21.777,3791
1.681,21.753,3792
1.679,21.719,3793
1.680,21.736,3794
1.680,21.733,3795
1.688,21.931,3796
1.682,21.791,3797
1.684,21.846,3798
1.677,21.647,3799
1.672,21.538,3800
1.677,21.651,3801
1.670,21.484,3802
1.677,21.644,3803
1.674,21.569,3804
1.675,21.603,3805
1.674,21.566,3806
1.666,21.362,3807
1.669,21.443,3808
1.671,21.498,3809
1.674,21.579,3810
1.674,21.586,3811
1.674,21.576,3812
1.671,21.498,3813
1.672,21.521,3814
1.679,21.695,3815
1.672,21.518,3816
1.674,21.572,3817
1.668,21.413,3818
1.669,21.443,3819
1.680,21.722,3820
1.671,21.498,3821
1.668,21.419,3822
1.675,21.613,3823
1.669,21.460,3824
1.670,21.477,3825
1.664,21.321,3826
1.671,21.511,3827
1.669,21.440,3828
1.667,21.399,3829
1.667,21.385,3830
1.661,21.253,3831
1.662,21.274,3832
1.657,21.135,3833
1.655,21.081,3834
1.659,21.186,3835
1.653,21.051,3836
1.661,21.240,3837
1.661,21.250,3838
1.658,21.179,3839
1.661,21.233,3840
1.657,21.135,3841
1.658,21.162,3842
1.657,21.152,3843
1.664,21.311,3844
1.651,20.994,3845
1.647,20.880,3846
1.656,21.115,3847
1.649,20.930,3848
1.641,20.723,3849
1.647,20.897,3850
1.656,21.129,3851
1.654,21.068,3852
1.653,21.041,3853
1.654,21.071,3854
1.646,20.863,3855
1.651,20.997,3856
1.638,20.663,3857
1.642,20.756,3858
1.635,20.593,3859
1.639,20.673,3860
1.636,20.613,3861
1.637,20.643,3862
1.639,20.676,3863
1.637,20.623,3864
1.633,20.530,3865
1.632,20.500,3866
1.631,20.473,3867
1.632,20.506,3868
1.629,20.440,3869
1.628,20.417,3870
1.628,20.397,3871
1.636,20.613,3872
1.623,20.278,3873
1.627,20.381,3874
1.634,20.560,3875
1.623,20.275,3876
1.628,20.407,3877
1.633,20.526,3878
1.637,20.636,3879
1.637,20.623,3880
1.628,20.400,3881
1.633,20.540,3882
1.627,20.377,3883
1.628,20.404,3884
1.626,20.357,3885
1.632,20.520,3886
1.623,20.285,3887
1.620,20.219,3888
1.622,20.255,3889
1.631,20.483,3890
1.618,20.166,3891
